,Name,Absolute URL,Category,Description
281, Atlassian Bitbucket,https://www.programmableweb.com/api/atlassian-bitbucket-rest-api-v20, Cloud," The Atlassian Bitbucket API provides third-party applications with the tools needed to access the Bitbucket Cloud and its resources. With this API, end users can sign in and grant the developer's applications the right to make calls on their behalf. Then, through the API, those applications can access Bitbucket Cloud resources. Accessible resources include individual (or team) accounts, repositories, and aspects of resources such as changesets or comments.
Version 2.0 of this API relies on the Atlassian Cloud Admin APIs for user and group management, but not all endpoints are yet available. Until Atlassian platform services are fully available in Bitbucket, some version 1.0 endpoints will continue to be supported."
282, Noxum PDFaaS,https://www.programmableweb.com/api/noxum-pdfaas-rest-api, PDF," The Noxum PDFaaS API allows developers to generate PDF documents from HTML or XSL-FO programmatically. Users can provide the URL of an HTML page or upload the HTML itself. For professional purposes, users can call the API by submitting an XSL-FO file. Noxum is a company that develops software and solutions for content management, technical communication, e-business, etc."
283, Font Conversion ,https://www.programmableweb.com/api/font-conversion-rest-api, Fonts," This RESTful API converts text from one format to another. Designed to help with front-end development, Font Conversion supports all major formats: ttf, otf, svg, woff, postscript formats etc. Font Conversion API can also convert font files into @font-face kits. Standard outputs are either encoded JSON or a binary font/zip file."
284, NetSpark Nude Detect,https://www.programmableweb.com/api/netspark-nude-detect-rest-api, Images," Nude Detect is an image recognition API geared towards filtering images containing nudity, pornography or otherwise lewd conduct. This API supports image file types including: WEBP, PNG, JPG/JPEG, BMP but not GIF or TIFF files. JSON formatted, Nude Detect combines parametric and non-parametric approaches to distinguish between images of swimwear or lingerie and those of a pornographic nature."
285, 10Duke File+,https://www.programmableweb.com/api/10duke-file-rest-api, Tools," The 10Duke File+ API is a dedicated file management and file conversion API for online files and media. This REST API provides an engine that allows large scale online file storage as well as the mapping of input files to a series of commands for producing file conversion by means of a simple configuration process. The File+ API can be licensed as a packaged application that can be deployed on premises or as a private cloud service. It can be licensed on an annual or monthly basis, depending on the deployment model. You can test the File+ API by accessing this demo: https://developer.10duke.com/file/tryIt.jsp"
286, Slack SCIM,https://www.programmableweb.com/api/slack-scim-rest-api, Tools," The Slack SCIM API provides tools for use by SSO partners to help provision and manage user accounts and groups. The Slack SCIM API can be used to create a new user, update user information, update group membership, delete a user group, and more. The SCIM API is currently only available to Slack teams on the Plus Plan. Slack is a useful messaging application for developers for managing team communications."
287, SysAid,https://www.programmableweb.com/api/sysaid-rest-api, Data," SysAid is an ITSM, Service Desk and Help Desk software solution that integrates all of the essential IT tools into one product. Its rich set of features include a powerful Help Desk, IT Asset Management, and other easy-to-use tools for analyzing and optimizing IT performance."
288, Ditto Social Stream,https://www.programmableweb.com/api/ditto-social-stream-rest-api, Recognition," The Ditto Social Stream API provides metadata about public photos that Ditto continuously mines from Twitter and Tumblr. Users choose a basket of brands and the API returns metadata about the photos in which those brands appear. Ditto offers a proprietary, cloud-based, photo recognition service that scours the visual web to find authentic images of people using specific brands. Fees for the Social Stream API are based on the number of brands."
289, English Dictionary,https://www.programmableweb.com/api/english-dictionary-rest-api, Dictionary," [This API is no longer available and this page is being maintained purely for historical and research purposes.]
The English Dictionary API is a simple RESTful API for obtaining dictionary definitions of English words. The Dictionary API is based on the GNU Collaborative English Dictionary project."
290, The Setup,https://www.programmableweb.com/api/setup-rest-api, Data," The Setup is a website of collected interviews. The interviews ask people working with all types of software and hardware what tools they use to get their jobs done. Use the Setup API to access lists of interviews, interview categories, or the types of software and hardware mentioned by interviewees. The uses GET methods over HTTPS with returns in JSON."
291, Google Data Transfer,https://www.programmableweb.com/api/google-data-transfer-rest-api, Data," The Google Data Transfer API is a service for developers that assists with the management of transferring data from one user to another within a domain. The API also includes varying methods and resources for administering transfers such as: Insert method, List available application by source or destination user or status, and Get requests by App ID or Resource ID, and more."
292, Backblaze B2 Cloud Storage,https://www.programmableweb.com/api/backblaze-b2-cloud-storage-rest-api-v50, Cloud," The Backblaze B2Cloud Storage API is a cloud service tool for storing files in the cloud. With the B2 Cloud Storage API, users can manage the configuration of their accounts, create and manage the buckets that hold files, and upload, download, and delete files. Backblaze provides user-friendly, unlimited, and efficient storage and back up options and services."
293, allProView ,https://www.programmableweb.com/api/allproview-rest-api, Business," The allProView API is a RESTful API that provides tools for Portfolio, Project and Program Management. It also has tools for searching users, managing time sheets, human resources, and resource assignments.
allProView is a software product company that provides project focused organizations with an accessible and reliable Enterprise Portfolio Management (EPM) platform."
294, Riviera Build,https://www.programmableweb.com/api/riviera-build-rest-api, Mobile," Riviera Build is a mobile apps distribution tool. Developers will find the Riviera Build API useful for accessing Riviera Build API endpoints and getting information on applications and builds uploaded, and uploading new builds."
295, Pearson LearningStudio,https://www.programmableweb.com/api/pearson-learningstudio-rpc-api, Education," The LearningStudio APIs are a set of RESTful and SOAP services by Pearson that provide many tools for the online course environment. With the LearningStudio APIs users can leverage the LearningStudio Learning Management System (LMS) to strengthen engagement and interaction, develop rich user experiences, integrate with student information systems (SIS), create student and faculty portals, create ad-hoc reports, develop new course tools, integrate with third-party tools, and much more. Explore the LearningStudio APIs to build the next great learning experience. Pearson provides educational products and services to learning institutions, governments and individuals."
296, dpaste,https://www.programmableweb.com/api/dpaste-rest-api, Tools," The dpaste API allows users to create short URLs for sharing pieces of code. dpaste is a pastebin that allows users to share code on chat rooms, forums, etc. without flooding the conversation with text. All short URLs created by dpaste are private and can be set to expire after 1 to 365 days."
297, Data Ninja,https://www.programmableweb.com/api/data-ninja-rest-api, Tools," The DataNinja API aims to detect relevant concepts, categories, entities, and sentiments extracted from a given text, such as a news article or email message, for text analysis. Data Ninja Services which focus on natural-language understanding are developed by Docomo Innovations."
298, Bugsnag Events,https://www.programmableweb.com/api/bugsnag-events-rest-api, Tools," The Bugsnag Events REST API allows developers to access and integrate the event functionality of Bugsnag with other applications. The API methods include listing project events, retrieving event details, and managing events. Bugsnag is a software that detects and diagnose crashes in web or mobile applications."
299, Bugsnag Errors,https://www.programmableweb.com/api/bugsnag-errors-rest-api, Tools," The Bugsnag Errors REST API allows developers to access and integrate the errors functionality of Bugsnag with other applications. The API methods include listing account and project errors, retrieving error details, and managing errors. Bugsnag is a software that detects and diagnose crashes in web or mobile applications."
300, Bugsnag Projects,https://www.programmableweb.com/api/bugsnag-projects-rest-api, Tools," The Bugsnag Projects REST API allows developers to access and integrate the projects functionality of Bugsnag with other applications. The API methods include listing account projects, retrieving project details, and managing projects. Bugsnag is a software that detects and diagnose crashes in web or mobile applications."
301, Bugsnag Users,https://www.programmableweb.com/api/bugsnag-users-rest-api, Tools," The Bugsnag Users REST API allows developers to access and integrate the users functionality of Bugsnag with other applications. The API methods include listing account users, retrieving user details, and managing users. Bugsnag is a software that detects and diagnose crashes in web or mobile applications."
302, Bugsnag Accounts,https://www.programmableweb.com/api/bugsnag-accounts-rest-api, Tools," The Bugsnag Accounts REST API allows developers to access and integrate the accounts functionality of Bugsnag with other applications. The API methods include listing accounts, retrieving account details, and authenticating accounts. Bugsnag is a software that detects and diagnose crashes in web or mobile applications."
303, Streamdata.io,https://www.programmableweb.com/api/streamdataio-rest-api, API, The Streamdata.io REST API allows developers to access and integrate the functionality of Streamdata with other applications and APIs. Streamdata allows developers to turn any API into a streaming API. Streamdata.io is a hosted service and proxy to turn any API into a streaming API.
304, AlchemyData News,https://www.programmableweb.com/api/alchemydata-news-rest-api, Data Mining," AlchemyDataNews API allows users to query daily news indexes of 250 to 300 thousand English language blog and new articles. The API also allows historical queries for the previous 60 days. Responses are in JSON or XML and use an API Key for authentication
AlchemyAPI is a text mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation, etc."
305, KuantoKusta,https://www.programmableweb.com/api/kuantokusta-rest-api, Application Development," The KuantoKusta API provides tools for developers for application development with their services. Some of the services offered are updating products, getting information about a price by id, listing best price, listing product prices of a specific store, listing all or specific product prices, listing all stores, and updating products price by its bar code on data. Kuantokusta is a marketplace that allows users to see and compare prices of products from different shops."
306, VoiceBase,https://www.programmableweb.com/api/voicebase-rest-api-v3, Semantic Web," The VoiceBase API provides developers the tools for managing all VoiceBase services through https requests. These requests are specified by various methods which can be customized using individual method based parameters. An example of one method is uploadMedia (uses http POST or http GET request) and is available in the API to populate users' accounts with audio or video content. Some methods and parameters have restrictions which require a special privilege to run. VoiceBase provides APIs for speech recognition, analytics, and insights."
307, Dandelion Sentiment Analysis,https://www.programmableweb.com/api/dandelion-sentiment-analysis-rest-api, Sentiment," The Sentiment Analysis API tells whether the expressed opinion in short texts is positive, negative, or neutral.
Given a short sentence (currently only English and Italian are supported), it returns a label representing the identified sentiment, along with a numeric score ranging from strongly positive (1.0) to extremely negative (-1.0).
It's one of the available semantic text APIs published on dandelion.eu, called Dandelion API."
308, Mashit,https://www.programmableweb.com/api/mashit-rest-api, Mashups," The Mashit API allows developers to integrate their applications with the Mashit tools, enabling their users to use various fonts and color for their websites. mash:it is a web service that is produced and run by three 2nd year students at the Bachelor program Information Architect at Malmo University."
309, Punry,https://www.programmableweb.com/api/punry-rest-api, Tools," The Punry API allows developers to let their users to manage projects directly from their applications, enabling software localization automation. With this API, developers can create new localization files (templates), update templates and download translated files. Punry is a translation platform that helps people collaboratively translate software, subtitle, document and other type of projects."
310, CyanogenMod,https://www.programmableweb.com/api/cyanogenmod-rest-api, Tools, The CyanogenMod API is a REST API for the Gerrit Code Review. Developers will find it useful for building upon automated tools. It can also be helpful and useful in supporting some ad-hoc scripting situations. The Gerrit Code review is a web based code review tool.
311, Attic PDF Converter,https://www.programmableweb.com/api/attic-pdf-converter-rest-api, PDF," The Attic PDF Converter API lets users extract text data from PDF documents. It can be used to create HTML documents that have high fidelity with the look of a PDF document. Alternatively it can be used to create documents which capture the main parts of the document: sections, paragraphs, tables, lists and footnotes. It also supports extraction to Word 2007, Excel 2007, JSON and plain text."
312, Docker Hub,https://www.programmableweb.com/api/docker-hub-rest-api, Application Development," Docker Hub is an open application development platform for sharing apps and repositories, and automating workflows. The Docker Hub API uses HTTP Basic Auth over SSL and JSON for PUT/DELETE requests and returns. In conjunction with Docker Engine, a lightweight runtime tool, Docker Hub facilitates the development of portable apps that can be built with any toolchain and used on any machine. Use the RESTful API to create repositories, manage repository libraries, and update repository library images."
313, BrainCert Whiteboard,https://www.programmableweb.com/api/braincert-whiteboard-rest-api, Education," The BrainCert Whiteboard API allows developers to embed a flash-based Interactive Whiteboard on their websites. The whiteboard features a drawing tool, highlighter, text editor, LaTeX math equations, Wolfram Alpha outputs, snapshot saving, and more. This API is provided by BrainCert, an all-in-one education platform that offers tools for learning, teaching, and collaborating online."
314, Axosoft,https://www.programmableweb.com/api/axosoft-rest-api, Project Management," The Axosoft API allows developers to integrate their applications with the Axosoft data and services, enabling their customers/ project managers to produce software. Axosoft is a company provides businesses a tool to manage and track issues in software development."
315, Salesforce Metadata,https://www.programmableweb.com/api/salesforce-metadata-rpc-api-v480, Metadata," [This API is a dupe of the Salesforce SOAP API and the Salesforce Force REST API. This profile is maintained for reference purposes only.]
Saleforces's Metadata API is used to assit developers with retrieving, deploying, creating, updating, or deleting customized information. This can be such things as custom object definitions and page layouts for organizations. The Salesforce Metadata API is meant to be used for management of customizations and building tools to assist in managing the metadata mode."
316, Sunlight Docket Wrench,https://www.programmableweb.com/api/sunlight-docket-wrench-rest-api, Government," Use the Docket Wrench API by the Sunlight Foundation to investigate the rulemaking process of federal agencies. Leveraging text analysis and clustering tools, Docket Wrench uses metadata from documents, agencies, and dockets to track public comments and entities and reveal their influence across documents. The API uses HTTP GET methods and JSON, and requires an API Key. Use Docket Wrench to: search for a specific agency or entity, find entity-document overlap, or search federal and non-federal documents."
317, W3C Clipboard,https://www.programmableweb.com/api/w3c-clipboard-rest-api, Tools," The W3C Clipboard API document provides a description for an API that allows users to integrate clipboard operations such as copy, cut, and paste into web applications. This document is designed to provide guidelines for compatibility with existing implementations where possible. A few sample use cases are included with the documentation, though not all of them may be supported by this specification."
318, MetaMind,https://www.programmableweb.com/api/metamind-rest-api-0, Classification," MetaMind provides deep learning Artificial Intelligence services to enterprises. The MetaMind API is designed to give users access to MetaMind's text and image classification tools, either with one of the company's image or Twitter text classifiers or by allowing developers to create their own custom tools by fitting custom datasets into the API."
319, GeoBytes IP Address Location Tool,https://www.programmableweb.com/api/geobytes-ip-address-location-tool-rest-api, Location, The GeoBytes IP Address Location Tool API allows developers to determine the geographic location of a person's IP Address. An example is shown on the API Home Page using the visitor's IP Address. Visitors can also enter a different IP Address to see the results for it instead. A code sample is provided in PHP.
320, Geobytes GeoRemote,https://www.programmableweb.com/api/geobytes-georemote-rest-api, Location," The Geobytes GeoRemote API allows users to get the location of an IP Address, formatted according to a template defined by the user. This allows users to organize the data any way they like. A standard template is also available. The service accepts requests in HTTP format and returns a page of HTML."
321, Geobytes GeoPhrase and GeoFlag,https://www.programmableweb.com/api/geobytes-geophrase-and-geoflag-rest-api, Localization," The Geobytes GeoPhrase and GeoFlag API allows users to dynamically insert custom greetings onto their webpages. Users can choose from many available templates, but the default greeting is “Special welcome to our visitors from ...”. This API is offered free of charge, without any sign-up or registration requirements. It can be added to a webpage simply by copy-pasting a bit of JavaScript code."
322, Absorbent,https://www.programmableweb.com/api/absorbent-rest-api, Games," The Absorbent API helps developers to connect with the Minecraft game's server permission systems to be able to read and change permissions and groups securely using REST features. The Absorbent API is also helpful for creating new mobile applications or donation systems, for example, through Absorbent project services."
323, Geobytes GeoDirection,https://www.programmableweb.com/api/geobytes-geodirection-rest-api, Geography," The GeoBytes GeoDirection API allows developers to detect a website visitor's IP Address and redirect them based on their geographic location. Developers can use the API to redirect visitors based on their city, region, or country or to insert localized content into a webpage. Developers can use this service without installing any special software on their web server."
324, GeoBytes Get Nearby Cities,https://www.programmableweb.com/api/geobytes-get-nearby-cities-rest-api-v1, Geography," The GeoBytes Get Nearby Cities API allows developers to retrieve information on cities near a given location. The API returns the name, bearing, direction, latitude, longitude, and distance for each nearby city. Locations and distances are calculated based on a given IP Address, Fully Qualified City Name (FQCN), or Geobytes Location Code."
325, Geobytes Get Distance,https://www.programmableweb.com/api/geobytes-get-distance-rest-api, Geography," The Geobytes Get Distance API allows developers to get the bearing, direction, and distance between two cities, both by road and by air (as the crow flies). It also provides a map and driving directions. Distance is calculated with the ""great circle distance"" method using the cities' latitudes and longitudes. Users can have distances returned in either miles or kilometers."
326, XAPI,https://www.programmableweb.com/api/xapi-rest-api, Cloud," The Xen Project Management API, or XAPI, gives developers access to tools for optimizing server workloads and other hardware functions, and to provide an interface for the remote management of virtualized guests running on a Xen-enabled host. The Xen Project is an open-source community that develops services to allow hardware to concurrently execute multiple operating systems."
327, AddThis Smart Layers,https://www.programmableweb.com/api/addthis-smart-layers-rest-api, Tools," The AddThis Smart Layers API allows developers to configure and customize the Smart Layers displayed on their webpages. Smart Layers are features that float over the user's webpages and provide sharing, following, and content recommendation functions. With the API, developers can enable or disable layers, customize text labels, specify a theme, and choose what services appear."
328, AddThis Sharing Button,https://www.programmableweb.com/api/addthis-sharing-button-rest-api, Tools, The AddThis Sharing Button API allows users to insert AddThis sharing buttons into their web pages using some unobtrusive JavaScript code. The API supports both global and per-element configuration. This means that all buttons on a page can be made to behave either the same or differently based on the user's needs.
329, Xverify,https://www.programmableweb.com/api/xverify-rest-api, Email, The Xverify API allows developers to integrate Xverify's real-time email verification platform into their applications or systems. It checks each email address to make sure the username is actually registered at the domain given. The platform comes with built-in fraud protection to make sure none of the addresses are from temporary accounts or linked to known fraudsters.
330, Serials Solutions Summon Cover Image ,https://www.programmableweb.com/api/serials-solutions-summon-cover-image-rest-api, Library," Serials Solutions Summon Cover Image API is a resolver that takes URL format and returns the cover image based on the client preferences and subscriptions. This API does not produce images itself, but it instead aggregates images from several different image providers. Serials Solutions by ProQuest provides solutions, applications, products, and tools for libraries, researchers, and other content holders."
331, AlchemyAPI Combined Call,https://www.programmableweb.com/api/alchemyapi-combined-call-rest-api, Natural Language Processing," Alchemy Combined Call API is only available in pro and enterprise packages and is used to analyze posted documents. The call processing analysis uses various features after the call normalizes and cleans the posted HTML document by removing ads, navigation links, and other unnecessary content. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
332, AlchemyAPI Microformats Parsing,https://www.programmableweb.com/api/alchemyapi-microformats-parsing-rest-api, Tools," AlchemyAPI Microformats Parsing API creates a platform for extracting Microformats-formatted data from content. Mircroformats content is extracted through processing calls made to specific web pages. API calls can be used to process hosted webpages, blogs, and other public web content. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
333, AlchemyAPI Feed Detection,https://www.programmableweb.com/api/alchemyapi-feed-detection-rest-api, Tools," AlchemyAPI Web Feed Detection API allows for the extraction of links to RSS / ATOM feeds that are embedded in web content. RSS / ATOM feed links are automatically extracted from targeted webpages. Hosted and public webpages, along with blogs can be processed with this API. Requests are in JSON and responses are in JSON, RDF, or XML.
Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
334, AlchemyAPI Language Detection,https://www.programmableweb.com/api/alchemyapi-language-detection-rest-api, Natural Language Processing," [Dupe. This API is no longer available and this page is being maintained purely for historical and research purposes.]
AlchemyAPI Language Detection API creates a platform for classifying web, HTML, or text-based content by language. This API automatically normalizes and cleans internet pages, by removing ads, navigation links, and other irrelevant content, and identify the primary language of the contained text. This API can be used in processing hosted webpages, blogs, and other publicly-accessible Internet content. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
335, AlchemyAPI Authors Extraction,https://www.programmableweb.com/api/alchemyapi-authors-extraction-rest-api, Natural Language Processing," AlchemyAPI HTML Authors Extraction API extracts author information that is embedded within web news articles and blog posts. This API allows for the uploading of web content directly to AlchemyAPI for analysis. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
336, AlchemyAPI Image Tagging ,https://www.programmableweb.com/api/alchemyapi-image-tagging-rest-api, Data Mining," AlchemyAPI Image Tagging API performs tagging of images on internet-accessible URLs and image files. This API allows extracted meta-data to be returned in XML and JSON formats. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
337, AlchemyAPI Image Link Extraction ,https://www.programmableweb.com/api/alchemyapi-image-link-extraction-rest-api, Tools," AlchemyAPI Image Link Extraction API performs image link extraction on publicly-accessible web-based content and HTML files. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key. AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
338, AlchemyAPI Face Detection and Recognition,https://www.programmableweb.com/api/alchemyapi-face-detection-and-recognition-rest-api, Tools," The AlchemyVision Face Detection and Recognition Image API accepts an image file as an URL link or posted image file. The API will scan a photo to detect facial locations and can recognize individuals present within a photograph, such as celebrities. The API will provide data on bounding box, gender, approximate age and name, if the image is of a celebrity. The extracted metadata can be returned in both XML, RDF, and JSON formats."
339, AlchemyAPI Text Extraction ,https://www.programmableweb.com/api/alchemyapi-text-extraction-rest-api, Tools," AlchemyAPI Text Extraction Web API extracts text, titles, and other information from internet content and posted text files. This API uses URL processing calls to automatically return a specific webpage and extract the article text or title. The AlchemyAPI Text Extraction API has an HTML page cleaning facility to provide normalized and clean content which allows for targeted extraction of relevant article text. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
340, AlchemyAPI Relation Extraction ,https://www.programmableweb.com/api/alchemyapi-relation-extraction-rest-api, Tools," AlchemyAPI Relation Extraction Web API performs Subject-Action-Object relation extraction on web, text, or HTML-based content. This API provides URL processing calls that retrieve specific webpages or web-based content, normalizes and cleans them by removing ads, navigation links, and other irrelevant content, then extracts Subject-Action-Object relations. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
341, AlchemyAPI Keyword Extraction,https://www.programmableweb.com/api/alchemyapi-keyword-extraction-rest-api, Intelligence," AlchemyAPI Keyword Extraction API extracts topic keywords from text, HTML, or posted web-based content. This API normalizes the targeted text, removing ads, navigation links, and other unnecessary content, then extracts topic keywords. Alchemy API Keyword Extraction API supports several languages making foreign language topic keyword extractions and categorizing possible. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
342, AlchemyAPI Entity Extraction,https://www.programmableweb.com/api/alchemyapi-entity-extraction-rest-api, Tools," Alchemy API Entity Extraction extracts the identification data from your HTML, text, or web-based content. The targeted content is cleaned by removing ads, navigation links, and unnecessary content, then the primary document language is detected, named entities, topics, and other content is extracted. This API can process hosted webpages, blogs and other publicly-accessible Internet content and posted text. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
343, AlchemyAPI Concept Tagging,https://www.programmableweb.com/api/alchemyapi-concept-tagging-rest-api, Natural Language Processing," AlchemyAPIConcept Tagging concept tags HTML, text, or web-based content. This API is able to simulate human conceptual tagging. The API extracts concept tags and cleans target content by removing ads, navigation links, and other necessary content. Responses are in RDF, JSON, XML, or micro-formats.Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
344, AlchemyAPI Sentiment Analysis ,https://www.programmableweb.com/api/alchemyapi-sentiment-analysis-rest-api, Sentiment," AlchemyAPI Sentiment Analysis API extracts positive and negative sentiment from posted web-based content. This API extracts text sentiment after cleaning targeted web content, by removing ads, navigation links, and unnecessary content. Requests are in JSON and responses are in JSON, RDF, or XML. Authentication is through unique and private API Key.
AlchemyAPI is a data mining platform. It provides a set of semantic analysis capabilities in the natural language processing field. Customers are able to perform social media monitoring, target advertisements, track sentiment in media, automate content aggregation and recommendation."
345, Litmus Customer,https://www.programmableweb.com/api/litmus-customer-rest-api, Email, Litmus Customer API lets developers access the Litmus services programmatically. Only customers with subscriptions to Litmus have access to the API. Litmus is a software company that offers businesses and individuals a way to test and track their emails.
346, Select.Pdf Online,https://www.programmableweb.com/api/selectpdf-online-rest-api-v20, PDF, The SelectPdf Online REST API allows developers to access and integrate the functionality of SelectPdf Online with other applications. The API lets users create PDF from web pages and raw HTML code in applications. SelectPdf Online is a platform that converts web pages into PDFs and converts HTML code into PDFs.
347, GeoKoala,https://www.programmableweb.com/api/geokoala-indirect-api, Tools," Using the GeoKoala API one can store GeoData/ GeoJson to GeoKoala's servers. Developers can then integrate this API into applications, Augmented Reality browsers, and major Geo Clients (such as GoogleEarth, and GPX clients).
Data is stored in MongoDB. It is free and provides a unique set of tools for users to try."
348, Datalogics PDF WebAPI,https://www.programmableweb.com/api/datalogics-pdf-webapi-rest-api, PDF," Datalogics PDF WebAPI is a powerful, secure web services API that exposes a broad set of PDF functionality to web and mobile application developers. Cloud-based, it is built upon proven Adobe technology and uses RESTful architecture. The Datalogics PDF WebAPI enables software engineers to develop connected applications."
349, Google PageSpeed Insights,https://www.programmableweb.com/api/google-pagespeed-insights-rest-api-v5, Performance," The Google PageSpeed Insights API enables developers to programmatically measure the performance of a web page and get suggestions for how to improve that page's performance, accessibility, and SEO. This API returns data from the Chrome User Experience Report and lab data from Lighthouse. Developers will need an API key."
350, GitHub Search,https://www.programmableweb.com/api/github-search-rest-api, Tools," GitHub's Search API allows you to search GitHub for any specific item you're looking for (users, files, unresolved issues). Each search will return up to 1,000 results and the default sort is by best match. Authenticated requests to the API are limited to 20 per minute, while unauthenticated requests are restricted to 5 per minute. The API is well documented and includes example code for customizing your queries. Examples include: searching for lines of code and how to highlight matching text within code searches, how to search for repositories written a specific language, and searching for issues."
351, Deconstructed Rule,https://www.programmableweb.com/api/deconstructed-rule-rest-api, Profiles," Deconstructed is a platform that aggregates a service's user data from any system or connected device using their API. The platform can help map user to device and segment audiences based on a real time comprehensive data profile that incorporates identify, attributes, event data and log-ins. Deconstructed's Rule API can be used to transform user profile data acquired via the User API to programmatically trigger events within a development stack. These conditions can be based on time based events or attributes. A use case could be when a user signs up to subscribe to a service, but does not make a purchase. The Rule API could then be programmed to trigger the site's email service provider to contact the user, for example. The Rule API can be utilized to create demographic segments to help target advertising."
352, Libscore,https://www.programmableweb.com/api/libscore-rest-api, Library," Libscore is a search tool developers can use to scan the top million sites on the web to collect statistics on JavaScript library usage. The Libscore API is available to use for free with constraints on bulk API calls due to the project having little funding being a non for profit. As the API is relatively simple, Libscore expects that not much maintenance will be required. When updates do occur, Libscore plans on releasing a version 2. The API accepts GET HTTP requests and returns JSON responses regarding libraries, sites, and scripts."
353, Yes or No,https://www.programmableweb.com/api/yes-or-no-rest-api, Application Development," The simple Yes or No API is made for automating boolean decision making within mobile environments. API calls will return a ""Yes"", ""No"" or ""Maybe."" Returns include fun links to comical Gifs, such as Hugh Laurie or Client Eastwood nodding in approval, or Jim from the Office excitedly mouthing ""Yes!"", or an uncomfortably slow camera zoom on Zach Galifianakis."
354, W3C Vibration,https://www.programmableweb.com/api/w3c-vibration-nativebrowser-api, Browsers," The Vibration API is a simple browser-based device API documented by the W3C Device APIs Working Group. The Vibration API enables developers to trigger the vibration mechanism in a hosting device, such as a smartphone. The vibration length and pattern of the vibrations can be customized. The API offers simple tactile feedback, not fine-grained control. The API should not be confused with sending alerts and notifications, as the Notifications API can handle these requests. The Vibration API does not specify wether or not the hosting device contains a vibration mechanism."
355, W3C Battery Status,https://www.programmableweb.com/api/w3c-battery-status-rest-api, Browsers," The Battery Status API, documented by W3C, is a browser-based API that enables web developers to discover the battery life of a hosting device. This enables web application features to be dynamically catered to a device's battery status, improving power-efficiency and user experience. The API dependences include EcmaScript and WebIDL version 2. The Battery Status API was historically packaged within the W3C System Information API but was excluded to promote additional efficiency and easier implementation. Documentation for the API is in the form of a brief written by W3C and representatives from Intel and Google, including code samples and additional reference material."
356, OEC Time Zone,https://www.programmableweb.com/api/oec-time-zone-rest-api, Tools," The simple OEC Time Zone API accepts a time zone as an input and returns the corresponding local time. The zone can be abbreviated (i.e. PST, EST) or spelled out in full (i.e. Eastern Standard Time). Subscribers to the API are able to return 5 calls/minute with limit of 100 calls/week. Increased API limits require administrator approval."
